finger,servo1_deg,servo2_deg,abduction_deg,flexion_deg,distal_deg,tip_x_mm,tip_y_mm,tip_z_mm,tip_travel_mm
1,75.0,-55.0,2.3811,37.936,33.7167,59.057,23.395,93.33,66.424
2,75.0,-55.0,2.381,37.9362,33.7169,59.057,-8.471,87.218,66.425
3,75.0,-55.0,2.381,37.9361,33.7168,59.057,-39.504,76.26,66.424
4,75.0,-55.0,2.3811,37.9363,33.7169,19.366,22.505,100.257,66.425
1,75.0,-50.0,3.3104,36.7055,32.8648,59.63,23.366,95.202,64.676
2,75.0,-50.0,3.3104,36.7057,32.8649,59.63,-8.696,89.076,64.676
3,75.0,-50.0,3.3103,36.7055,32.8649,59.63,-39.969,78.072,64.676
4,75.0,-50.0,3.3105,36.7057,32.865,21.114,23.172,100.83,64.676
1,75.0,-45.0,4.3378,35.3855,31.9206,60.2,23.403,97.249,62.765
2,75.0,-45.0,4.3378,35.3857,31.9207,60.2,-8.874,91.115,62.766
3,75.0,-45.0,4.3378,35.3856,31.9207,60.2,-40.411,80.071,62.766
4,75.0,-45.0,4.3379,35.3858,31.9208,23.05,23.838,101.4,62.766
1,75.0,-40.0,5.4581,33.9888,30.8893,60.749,23.523,99.456,60.707
2,75.0,-40.0,5.458,33.989,30.8894,60.749,-8.984,93.323,60.707
3,75.0,-40.0,5.458,33.9888,30.8894,60.749,-40.809,82.246,60.707
4,75.0,-40.0,5.4581,33.989,30.8895,25.166,24.479,101.949,60.708
1,75.0,-35.0,6.6653,32.527,29.7767,61.258,23.747,101.807,58.516
2,75.0,-35.0,6.6652,32.5272,29.7768,61.258,-9.007,95.685,58.516
3,75.0,-35.0,6.6652,32.527,29.7768,61.258,-41.14,84.584,58.516
4,75.0,-35.0,6.6653,32.5273,29.7769,27.452,25.073,102.458,58.516
1,75.0,-30.0,7.9528,31.0108,28.5892,61.712,24.092,104.283,56.208
2,75.0,-30.0,7.9528,31.011,28.5894,61.712,-8.923,98.183,56.209
3,75.0,-30.0,7.9527,31.0109,28.5893,61.712,-41.383,87.072,56.208
4,75.0,-30.0,7.9528,31.0111,28.5894,29.896,25.596,102.912,56.209
1,75.0,-25.0,9.3134,29.4499,27.3336,62.094,24.574,106.864,53.803
2,75.0,-25.0,9.3133,29.4501,27.3337,62.094,-8.714,100.8,53.804
3,75.0,-25.0,9.3133,29.4499,27.3336,62.094,-41.517,89.694,53.803
4,75.0,-25.0,9.3134,29.4502,27.3338,32.486,26.026,103.294,53.804
1,75.0,-20.0,10.7392,27.8527,26.0167,62.391,25.207,109.529,51.322
2,75.0,-20.0,10.7392,27.8528,26.0168,62.391,-8.363,103.517,51.323
3,75.0,-20.0,10.7392,27.8527,26.0167,62.391,-41.523,92.433,51.322
4,75.0,-20.0,10.7393,27.853,26.0169,35.207,26.342,103.591,51.323
1,75.0,-15.0,12.2219,26.2267,24.6455,62.589,26.003,112.254,48.789
2,75.0,-15.0,12.2219,26.2269,24.6456,62.589,-7.857,106.311,48.79
3,75.0,-15.0,12.2219,26.2268,24.6455,62.589,-41.386,95.269,48.79
4,75.0,-15.0,12.222,26.227,24.6457,38.04,26.527,103.789,48.79
1,75.0,-10.0,13.7527,24.5788,23.2269,62.677,26.97,115.018,46.234
2,75.0,-10.0,13.7526,24.579,23.227,62.677,-7.184,109.16,46.234
3,75.0,-10.0,13.7526,24.5788,23.2269,62.677,-41.091,98.183,46.234
4,75.0,-10.0,13.7527,24.5791,23.2271,40.968,26.563,103.877,46.234
1,75.0,-5.0,15.3221,22.9149,21.7676,62.646,28.113,117.796,43.688
2,75.0,-5.0,15.3221,22.915,21.7678,62.646,-6.337,112.043,43.689
3,75.0,-5.0,15.3221,22.9149,21.7677,62.646,-40.628,101.151,43.689
4,75.0,-5.0,15.3222,22.9152,21.7679,43.97,26.439,103.846,43.689
1,75.0,0.0,16.9206,21.2405,20.2745,62.489,29.434,120.564,41.194
2,75.0,0.0,16.9205,21.2407,20.2747,62.489,-5.313,114.934,41.194
3,75.0,0.0,16.9206,21.2405,20.2746,62.489,-39.99,104.151,41.194
4,75.0,0.0,16.9206,21.2408,20.2748,47.023,26.145,103.689,41.194
1,75.0,5.0,18.538,19.5609,18.7543,62.199,30.929,123.299,38.796
2,75.0,5.0,18.538,19.5611,18.7544,62.199,-4.112,117.81,38.796
3,75.0,5.0,18.538,19.561,18.7543,62.199,-39.174,107.159,38.796
4,75.0,5.0,18.5381,19.5613,18.7545,50.104,25.675,103.399,38.796
1,75.0,10.0,20.1639,17.8814,17.2136,61.774,32.591,125.977,36.549
2,75.0,10.0,20.1638,17.8816,17.2138,61.774,-2.738,120.647,36.549
3,75.0,10.0,20.1639,17.8815,17.2137,61.774,-38.183,110.151,36.549
4,75.0,10.0,20.1639,17.8817,17.2139,53.189,25.029,102.974,36.549
1,75.0,15.0,21.7874,16.2073,15.6598,61.212,34.409,128.576,34.514
2,75.0,15.0,21.7873,16.2074,15.6599,61.212,-1.202,123.422,34.514
3,75.0,15.0,21.7873,16.2073,15.6598,61.212,-37.022,113.103,34.514
4,75.0,15.0,21.7874,16.2076,15.66,56.253,24.21,102.412,34.515
1,75.0,20.0,23.3972,14.5443,14.1001,60.515,36.365,131.075,32.757
2,75.0,20.0,23.3972,14.5445,14.1003,60.515,0.482,126.111,32.758
3,75.0,20.0,23.3972,14.5444,14.1002,60.515,-35.703,115.989,32.757
4,75.0,20.0,23.3973,14.5447,14.1004,59.27,23.226,101.715,32.758
1,75.0,25.0,24.9819,12.8992,12.5431,59.687,38.439,133.454,31.344
2,75.0,25.0,24.9818,12.8994,12.5432,59.687,2.295,128.694,31.344
3,75.0,25.0,24.9818,12.8992,12.5431,59.687,-34.242,118.786,31.344
4,75.0,25.0,24.9819,12.8995,12.5434,62.215,22.091,100.887,31.345
1,75.0,30.0,26.5293,11.2794,10.9978,58.736,40.604,135.696,30.33
2,75.0,30.0,26.5292,11.2796,10.998,58.736,4.214,131.15,30.331
3,75.0,30.0,26.5293,11.2794,10.9978,58.736,-32.661,121.471,30.33
4,75.0,30.0,26.5294,11.2797,10.9981,65.062,20.824,99.936,30.331
1,75.0,35.0,28.0272,9.6939,9.4748,57.674,42.829,137.785,29.753
2,75.0,35.0,28.0272,9.6941,9.475,57.674,6.209,133.46,29.754
3,75.0,35.0,28.0272,9.6939,9.4748,57.674,-30.985,124.023,29.754
4,75.0,35.0,28.0273,9.6942,9.4751,67.786,19.447,98.874,29.754
1,75.0,40.0,29.4629,8.1533,7.9861,56.518,45.08,139.709,29.62
2,75.0,40.0,29.4628,8.1535,7.9863,56.518,8.246,135.609,29.62
3,75.0,40.0,29.4629,8.1533,7.9861,56.518,-29.245,126.419,29.62
4,75.0,40.0,29.4629,8.1536,7.9864,70.364,17.99,97.718,29.621
1,75.0,45.0,30.8232,6.6702,6.5457,55.289,47.318,141.458,29.901
2,75.0,45.0,30.8232,6.6704,6.5459,55.289,10.289,137.582,29.902
3,75.0,45.0,30.8232,6.6702,6.5457,55.289,-27.477,128.642,29.902
4,75.0,45.0,30.8233,6.6705,6.546,72.773,16.485,96.489,29.902
1,75.0,50.0,32.0949,5.2592,5.1696,54.016,49.501,143.024,30.536
2,75.0,50.0,32.0948,5.2594,5.1697,54.016,12.296,139.367,30.536
3,75.0,50.0,32.0949,5.2592,5.1695,54.016,-25.72,130.674,30.536
4,75.0,50.0,32.0949,5.2595,5.1699,74.991,14.97,95.216,30.537
1,75.0,55.0,33.2643,3.9374,3.8758,52.731,51.584,144.402,31.437
2,75.0,55.0,33.2642,3.9376,3.876,52.731,14.224,140.956,31.437
3,75.0,55.0,33.2643,3.9374,3.8758,52.731,-24.016,132.5,31.437
4,75.0,55.0,33.2643,3.9377,3.8761,76.998,13.483,93.931,31.438
1,75.0,60.0,34.3176,2.7241,2.6847,51.474,53.521,145.591,32.503
2,75.0,60.0,34.3175,2.7243,2.6849,51.474,16.026,142.341,32.503
3,75.0,60.0,34.3176,2.7241,2.6846,51.474,-22.41,134.109,32.503
4,75.0,60.0,34.3176,2.7244,2.685,78.778,12.07,92.674,32.503
1,75.0,65.0,35.2411,1.6406,1.6184,50.289,55.266,146.59,33.629
2,75.0,65.0,35.241,1.6408,1.6186,50.289,17.657,143.517,33.629
3,75.0,65.0,35.241,1.6405,1.6184,50.289,-20.947,135.488,33.629
4,75.0,65.0,35.2411,1.6409,1.6187,80.314,10.772,91.489,33.63
1,75.0,70.0,36.021,0.7095,0.7005,49.225,56.772,147.401,34.715
2,75.0,70.0,36.0209,0.7097,0.7007,49.225,19.07,144.481,34.714
3,75.0,70.0,36.021,0.7095,0.7004,49.225,-19.671,136.628,34.715
4,75.0,70.0,36.0211,0.7098,0.7008,81.591,9.634,90.425,34.715
1,75.0,75.0,36.6443,-0.0458,-0.0452,48.331,57.997,148.028,35.667
2,75.0,75.0,36.6442,-0.0455,-0.045,48.331,20.223,145.232,35.667
3,75.0,75.0,36.6443,-0.0458,-0.0452,48.331,-18.627,137.523,35.667
4,75.0,75.0,36.6443,-0.0455,-0.0449,82.599,8.697,89.531,35.667
1,75.0,80.0,37.0982,-0.6026,-0.5955,47.654,58.9,148.471,36.406
2,75.0,80.0,37.0981,-0.6023,-0.5953,47.654,21.075,145.768,36.406
3,75.0,80.0,37.0982,-0.6026,-0.5955,47.654,-17.852,138.165,36.407
4,75.0,80.0,37.0982,-0.6023,-0.5952,83.325,8.0,88.854,36.407
1,75.0,85.0,37.3714,-0.9405,-0.9297,47.236,59.449,148.733,36.87
2,75.0,85.0,37.3712,-0.9402,-0.9295,47.236,21.593,146.085,36.87
3,75.0,85.0,37.3713,-0.9405,-0.9298,47.236,-17.38,138.548,36.87
4,75.0,85.0,37.3714,-0.9402,-0.9294,83.758,7.574,88.436,36.87
1,75.0,90.0,37.4539,-1.043,-1.0312,47.108,59.615,148.811,37.012
2,75.0,90.0,37.4537,-1.0428,-1.0309,47.108,21.75,146.18,37.012
3,75.0,90.0,37.4539,-1.043,-1.0312,47.108,-17.236,138.663,37.013
4,75.0,90.0,37.4539,-1.0427,-1.0309,83.888,7.444,88.308,37.013
1,80.0,-90.0,-0.7484,43.5614,37.2223,56.008,23.954,85.293,73.989
2,80.0,-90.0,-0.7484,43.5617,37.2225,56.008,-7.076,79.283,73.99
3,80.0,-90.0,-0.7485,43.5615,37.2225,56.008,-37.084,68.575,73.989
4,80.0,-90.0,-0.7483,43.5617,37.2225,12.005,19.231,97.208,73.99
1,80.0,-85.0,-0.5858,43.3062,37.0783,56.159,23.904,85.64,73.66
2,80.0,-85.0,-0.5859,43.3065,37.0785,56.159,-7.162,79.622,73.661
3,80.0,-85.0,-0.586,43.3063,37.0785,56.159,-37.214,68.9,73.661
4,80.0,-85.0,-0.5858,43.3065,37.0785,12.313,19.396,97.359,73.661
1,80.0,-80.0,-0.3104,42.8783,36.8335,56.41,23.823,86.225,73.106
2,80.0,-80.0,-0.3105,42.8786,36.8337,56.41,-7.303,80.196,73.106
3,80.0,-80.0,-0.3105,42.8784,36.8336,56.41,-37.429,69.45,73.106
4,80.0,-80.0,-0.3104,42.8786,36.8337,12.835,19.672,97.611,73.106
1,80.0,-75.0,0.0778,42.2847,36.4869,56.753,23.72,87.045,72.33
2,80.0,-75.0,0.0778,42.285,36.4871,56.753,-7.492,81.001,72.331
3,80.0,-75.0,0.0777,42.2848,36.487,56.754,-37.721,70.223,72.33
4,80.0,-75.0,0.0779,42.285,36.4871,13.57,20.05,97.954,72.331
1,80.0,-70.0,0.5781,41.5352,36.038,57.178,23.602,88.094,71.34
2,80.0,-70.0,0.578,41.5355,36.0381,57.178,-7.719,82.032,71.34
3,80.0,-70.0,0.578,41.5353,36.0381,57.178,-38.081,71.216,71.34
4,80.0,-70.0,0.5781,41.5355,36.0382,14.516,20.52,98.378,71.34
1,80.0,-65.0,1.1891,40.6418,35.4867,57.67,23.483,89.366,70.142
2,80.0,-65.0,1.189,40.642,35.4869,57.67,-7.97,83.284,70.143
3,80.0,-65.0,1.189,40.6418,35.4869,57.67,-38.493,72.425,70.142
4,80.0,-65.0,1.1891,40.642,35.4869,15.67,21.067,98.87,70.143
1,80.0,-60.0,1.9087,39.6176,34.8341,58.214,23.376,90.85,68.748
2,80.0,-60.0,1.9087,39.6178,34.8343,58.214,-8.231,84.749,68.749
3,80.0,-60.0,1.9086,39.6176,34.8342,58.214,-38.943,73.843,68.749
4,80.0,-60.0,1.9088,39.6178,34.8343,17.028,21.674,99.414,68.749
1,80.0,-55.0,2.7342,38.4768,34.0821,58.793,23.299,92.535,67.169
2,80.0,-55.0,2.7341,38.477,34.0822,58.793,-8.484,86.417,67.169
3,80.0,-55.0,2.7341,38.4768,34.0822,58.793,-39.411,75.464,67.169
4,80.0,-55.0,2.7342,38.477,34.0823,18.586,22.323,99.994,67.169
1,80.0,-50.0,3.6619,37.2333,33.2336,59.389,23.269,94.41,65.415
2,80.0,-50.0,3.6618,37.2335,33.2338,59.389,-8.71,88.278,65.416
3,80.0,-50.0,3.6618,37.2334,33.2337,59.389,-39.879,77.28,65.416
4,80.0,-50.0,3.6619,37.2336,33.2339,20.337,22.993,100.589,65.416
1,80.0,-45.0,4.6874,35.901,32.2929,59.983,23.304,96.46,63.501
2,80.0,-45.0,4.6874,35.9012,32.2931,59.983,-8.89,90.32,63.502
3,80.0,-45.0,4.6874,35.901,32.293,59.983,-40.323,79.281,63.501
4,80.0,-45.0,4.6875,35.9012,32.2931,22.275,23.661,101.184,63.502
1,80.0,-40.0,5.8058,34.4926,31.2649,60.558,23.423,98.669,61.44
2,80.0,-40.0,5.8058,34.4927,31.2651,60.558,-9.002,92.53,61.441
3,80.0,-40.0,5.8057,34.4926,31.265,60.558,-40.723,81.457,61.441
4,80.0,-40.0,5.8058,34.4928,31.2652,24.392,24.305,101.758,61.441
1,80.0,-35.0,7.0111,33.02,30.1555,61.094,23.645,101.021,59.248
2,80.0,-35.0,7.011,33.0201,30.1557,61.094,-9.027,94.892,59.248
3,80.0,-35.0,7.011,33.02,30.1556,61.094,-41.057,83.796,59.248
4,80.0,-35.0,7.0111,33.0202,30.1558,26.678,24.901,102.294,59.248
1,80.0,-30.0,8.2967,31.494,28.9711,61.576,23.987,103.497,56.94
2,80.0,-30.0,8.2967,31.4941,28.9713,61.576,-8.946,97.391,56.941
3,80.0,-30.0,8.2967,31.494,28.9712,61.576,-41.302,86.284,56.94
4,80.0,-30.0,8.2968,31.4943,28.9714,29.122,25.426,102.776,56.941
1,80.0,-25.0,9.6556,29.9242,27.7185,61.988,24.465,106.078,54.536
2,80.0,-25.0,9.6555,29.9244,27.7187,61.988,-8.74,100.007,54.537
3,80.0,-25.0,9.6555,29.9243,27.7186,61.988,-41.439,88.904,54.536
4,80.0,-25.0,9.6556,29.9245,27.7188,31.71,25.859,103.188,54.537
1,80.0,-20.0,11.0799,28.3193,26.4046,62.314,25.094,108.741,52.057
2,80.0,-20.0,11.0798,28.3194,26.4047,62.314,-8.393,102.722,52.057
3,80.0,-20.0,11.0798,28.3193,26.4046,62.314,-41.449,91.641,52.057
4,80.0,-20.0,11.0799,28.3196,26.4048,34.428,26.179,103.514,52.058
1,80.0,-15.0,12.5613,26.6867,25.0363,62.544,25.885,111.465,49.527
2,80.0,-15.0,12.5612,26.6868,25.0365,62.544,-7.891,105.513,49.527
3,80.0,-15.0,12.5612,26.6867,25.0364,62.544,-41.316,94.474,49.527
4,80.0,-15.0,12.5613,26.687,25.0366,37.258,26.367,103.744,49.528
1,80.0,-10.0,14.0911,25.0332,23.6208,62.664,26.847,114.227,46.974
2,80.0,-10.0,14.091,25.0333,23.6209,62.664,-7.223,108.36,46.974
3,80.0,-10.0,14.091,25.0332,23.6208,62.664,-41.025,97.384,46.974
4,80.0,-10.0,14.0911,25.0335,23.621,40.182,26.408,103.864,46.975
1,80.0,-5.0,15.66,23.3647,22.1647,62.666,27.985,117.002,44.431
2,80.0,-5.0,15.6599,23.3649,22.1648,62.667,-6.381,111.239,44.432
3,80.0,-5.0,15.6599,23.3648,22.1647,62.666,-40.567,100.349,44.431
4,80.0,-5.0,15.66,23.365,22.165,43.18,26.288,103.867,44.432
1,80.0,0.0,17.2583,21.6869,20.6749,62.543,29.3,119.767,41.938
2,80.0,0.0,17.2583,21.6871,20.6751,62.543,-5.363,114.127,41.938
3,80.0,0.0,17.2583,21.6869,20.675,62.543,-39.934,103.345,41.938
4,80.0,0.0,17.2584,21.6872,20.6752,46.228,25.998,103.743,41.938
1,80.0,5.0,18.8761,20.0049,19.1582,62.289,30.789,122.499,39.538
2,80.0,5.0,18.876,20.0051,19.1584,62.289,-4.167,116.999,39.539
3,80.0,5.0,18.876,20.0049,19.1582,62.289,-39.123,106.348,39.538
4,80.0,5.0,18.8761,20.0052,19.1585,49.304,25.533,103.489,39.539
1,80.0,10.0,20.5028,18.3239,17.6214,61.899,32.446,125.174,37.286
2,80.0,10.0,20.5027,18.3241,17.6215,61.899,-2.799,119.833,37.286
3,80.0,10.0,20.5028,18.3239,17.6214,61.899,-38.137,109.336,37.286
4,80.0,10.0,20.5028,18.3242,17.6217,52.384,24.891,103.099,37.287
1,80.0,15.0,22.1276,16.6492,16.0716,61.374,34.258,127.769,35.24
2,80.0,15.0,22.1276,16.6493,16.0717,61.374,-1.268,122.603,35.24
3,80.0,15.0,22.1276,16.6492,16.0716,61.374,-36.981,112.283,35.24
4,80.0,15.0,22.1277,16.6495,16.0719,55.443,24.076,102.574,35.241
1,80.0,20.0,23.7394,14.9865,14.5163,60.714,36.209,130.264,33.464
2,80.0,20.0,23.7393,14.9867,14.5165,60.714,0.411,125.289,33.464
3,80.0,20.0,23.7394,14.9865,14.5163,60.714,-35.666,115.165,33.464
4,80.0,20.0,23.7394,14.9868,14.5166,58.455,23.096,101.914,33.464
1,80.0,25.0,25.3264,13.3424,12.9639,59.924,38.278,132.64,32.02
2,80.0,25.0,25.3264,13.3426,12.964,59.924,2.22,127.868,32.02
3,80.0,25.0,25.3264,13.3424,12.9639,59.924,-34.209,117.957,32.02
4,80.0,25.0,25.3265,13.3428,12.9642,61.395,21.964,101.123,32.021
1,80.0,30.0,26.8768,11.7244,11.4234,59.011,40.439,134.879,30.965
2,80.0,30.0,26.8768,11.7246,11.4236,59.011,4.135,130.32,30.965
3,80.0,30.0,26.8768,11.7244,11.4235,59.011,-32.63,120.639,30.965
4,80.0,30.0,26.8769,11.7247,11.4238,64.238,20.699,100.211,30.965
1,80.0,35.0,28.3781,10.1413,9.9055,57.987,42.661,136.965,30.334
2,80.0,35.0,28.3781,10.1414,9.9057,57.987,6.127,132.627,30.334
3,80.0,35.0,28.3781,10.1413,9.9055,57.987,-30.957,123.186,30.334
4,80.0,35.0,28.3782,10.1416,9.9058,66.958,19.325,99.187,30.335
1,80.0,40.0,29.8176,8.6035,8.422,56.869,44.91,138.886,30.138
2,80.0,40.0,29.8175,8.6037,8.4222,56.869,8.163,134.773,30.138
3,80.0,40.0,29.8176,8.6035,8.422,56.868,-29.218,125.579,30.138
4,80.0,40.0,29.8177,8.6039,8.4223,69.533,17.868,98.068,30.138
1,80.0,45.0,31.1821,7.1236,6.9868,55.677,47.147,140.632,30.35
2,80.0,45.0,31.1821,7.1238,6.987,55.677,10.206,136.743,30.35
3,80.0,45.0,31.1821,7.1236,6.9868,55.677,-27.45,127.799,30.35
4,80.0,45.0,31.1822,7.1239,6.9871,71.939,16.363,96.877,30.351
1,80.0,50.0,32.4582,5.7161,5.6157,54.439,49.33,142.196,30.914
2,80.0,50.0,32.4581,5.7163,5.6159,54.439,12.213,138.527,30.914
3,80.0,50.0,32.4582,5.716,5.6157,54.439,-25.693,129.829,30.914
4,80.0,50.0,32.4583,5.7164,5.6161,74.155,14.847,95.639,30.915
1,80.0,55.0,33.6321,4.3978,4.3268,53.188,51.415,143.572,31.748
2,80.0,55.0,33.632,4.398,4.327,53.188,14.143,140.113,31.748
3,80.0,55.0,33.6321,4.3977,4.3268,53.188,-23.987,131.655,31.748
4,80.0,55.0,33.6322,4.3981,4.3272,76.161,13.358,94.388,31.748
1,80.0,60.0,34.69,3.1878,3.1403,51.963,53.355,144.76,32.752
2,80.0,60.0,34.6899,3.188,3.1405,51.963,15.948,141.497,32.752
3,80.0,60.0,34.69,3.1878,3.1402,51.963,-22.378,133.262,32.752
4,80.0,60.0,34.69,3.1882,3.1406,77.94,11.942,93.163,32.753
1,80.0,65.0,35.6178,2.1074,2.078,50.807,55.103,145.758,33.825
2,80.0,65.0,35.6177,2.1076,2.0782,50.807,17.582,142.672,33.825
3,80.0,65.0,35.6178,2.1073,2.078,50.806,-20.911,134.641,33.826
4,80.0,65.0,35.6179,2.1077,2.0783,79.476,10.64,92.006,33.826
1,80.0,70.0,36.4018,1.179,1.1635,49.767,56.613,146.569,34.867
2,80.0,70.0,36.4017,1.1792,1.1637,49.767,18.999,143.637,34.867
3,80.0,70.0,36.4018,1.1789,1.1635,49.767,-19.632,135.782,34.867
4,80.0,70.0,36.4019,1.1793,1.1638,80.755,9.499,90.967,34.868
1,80.0,75.0,37.0285,0.4258,0.4205,48.893,57.842,147.195,35.786
2,80.0,75.0,37.0284,0.426,0.4207,48.893,20.155,144.388,35.786
3,80.0,75.0,37.0285,0.4258,0.4205,48.892,-18.583,136.677,35.786
4,80.0,75.0,37.0285,0.4261,0.4208,81.763,8.558,90.092,35.786
1,80.0,80.0,37.4852,-0.1295,-0.128,48.23,58.748,147.638,36.502
2,80.0,80.0,37.485,-0.1293,-0.1277,48.23,21.011,144.923,36.502
3,80.0,80.0,37.4851,-0.1296,-0.128,48.23,-17.805,137.32,36.502
4,80.0,80.0,37.4852,-0.1292,-0.1277,82.49,7.858,89.43,36.502
1,80.0,85.0,37.7601,-0.4667,-0.4612,47.821,59.299,147.9,36.951
2,80.0,85.0,37.76,-0.4665,-0.461,47.821,21.531,145.241,36.951
3,80.0,85.0,37.7601,-0.4668,-0.4613,47.82,-17.331,137.703,36.952
4,80.0,85.0,37.7602,-0.4664,-0.4609,82.924,7.43,89.02,36.952
1,80.0,90.0,37.8434,-0.5693,-0.5626,47.695,59.467,147.978,37.09
2,80.0,90.0,37.8433,-0.569,-0.5624,47.695,21.69,145.336,37.09
3,80.0,90.0,37.8434,-0.5693,-0.5627,47.695,-17.186,137.818,37.091
4,80.0,90.0,37.8434,-0.569,-0.5623,83.055,7.299,88.895,37.091
1,85.0,-90.0,-0.5045,43.9889,37.4601,55.753,23.885,84.722,74.532
2,85.0,-90.0,-0.5046,43.9892,37.4603,55.752,-7.085,78.708,74.532
3,85.0,-90.0,-0.5046,43.989,37.4602,55.753,-37.018,68.003,74.532
4,85.0,-90.0,-0.5045,43.9892,37.4603,11.444,19.1,96.953,74.533
1,85.0,-85.0,-0.3417,43.7293,37.3162,55.908,23.834,85.072,74.2
2,85.0,-85.0,-0.3418,43.7295,37.3164,55.908,-7.171,79.05,74.2
3,85.0,-85.0,-0.3418,43.7293,37.3163,55.908,-37.149,68.332,74.2
4,85.0,-85.0,-0.3417,43.7295,37.3164,11.755,19.267,97.108,74.2
1,85.0,-80.0,-0.0663,43.2951,37.072,56.166,23.754,85.661,73.64
2,85.0,-80.0,-0.0664,43.2953,37.0722,56.166,-7.313,79.628,73.641
3,85.0,-80.0,-0.0664,43.2951,37.0721,56.166,-37.365,68.886,73.641
4,85.0,-80.0,-0.0663,43.2953,37.0722,12.282,19.545,97.366,73.641
1,85.0,-75.0,0.3214,42.6936,36.7265,56.518,23.65,86.486,72.859
2,85.0,-75.0,0.3213,42.6938,36.7267,56.518,-7.503,80.437,72.859
3,85.0,-75.0,0.3213,42.6936,36.7266,56.518,-37.658,69.664,72.859
4,85.0,-75.0,0.3214,42.6938,36.7267,13.021,19.925,97.718,72.86
1,85.0,-70.0,0.8208,41.935,36.279,56.953,23.532,87.541,71.862
2,85.0,-70.0,0.8207,41.9352,36.2791,56.953,-7.73,81.474,71.863
3,85.0,-70.0,0.8207,41.935,36.2791,56.953,-38.019,70.662,71.862
4,85.0,-70.0,0.8208,41.9352,36.2792,13.972,20.396,98.153,71.863
1,85.0,-65.0,1.4305,41.0315,35.7293,57.457,23.413,88.818,70.659
2,85.0,-65.0,1.4305,41.0317,35.7295,57.457,-7.983,82.731,70.659
3,85.0,-65.0,1.4304,41.0316,35.7294,57.457,-38.433,71.875,70.659
4,85.0,-65.0,1.4306,41.0318,35.7295,15.131,20.945,98.658,70.659
1,85.0,-60.0,2.1486,39.9969,35.0783,58.015,23.306,90.307,69.258
2,85.0,-60.0,2.1485,39.9971,35.0785,58.015,-8.244,84.202,69.259
3,85.0,-60.0,2.1485,39.9969,35.0784,58.015,-38.885,73.299,69.258
4,85.0,-60.0,2.1486,39.9971,35.0786,16.494,21.554,99.216,69.259
1,85.0,-55.0,2.9721,38.8454,34.3279,58.609,23.229,91.998,67.672
2,85.0,-55.0,2.9721,38.8456,34.328,58.609,-8.498,85.875,67.673
3,85.0,-55.0,2.9721,38.8454,34.328,58.61,-39.355,74.925,67.673
4,85.0,-55.0,2.9722,38.8456,34.3281,18.057,22.205,99.81,67.673
1,85.0,-50.0,3.8977,37.5913,33.4809,59.222,23.198,93.877,65.913
2,85.0,-50.0,3.8977,37.5915,33.4811,59.222,-8.725,87.741,65.914
3,85.0,-50.0,3.8976,37.5914,33.481,59.222,-39.823,76.745,65.914
4,85.0,-50.0,3.8978,37.5916,33.4811,19.812,22.877,100.422,65.914
1,85.0,-45.0,4.921,36.2487,32.5414,59.833,23.233,95.932,63.994
2,85.0,-45.0,4.921,36.2489,32.5416,59.833,-8.905,89.788,63.995
3,85.0,-45.0,4.9209,36.2487,32.5415,59.833,-40.269,78.751,63.994
4,85.0,-45.0,4.9211,36.2489,32.5417,21.755,23.547,101.033,63.995
1,85.0,-40.0,6.0369,34.8304,31.5145,60.425,23.351,98.145,61.929
2,85.0,-40.0,6.0369,34.8306,31.5147,60.425,-9.019,92.002,61.929
3,85.0,-40.0,6.0369,34.8304,31.5146,60.425,-40.671,80.931,61.929
4,85.0,-40.0,6.037,34.8307,31.5148,23.875,24.193,101.625,61.929
1,85.0,-35.0,7.2397,33.3486,30.406,60.98,23.571,100.501,59.732
2,85.0,-35.0,7.2397,33.3487,30.4062,60.98,-9.046,94.367,59.733
3,85.0,-35.0,7.2396,33.3486,30.4061,60.98,-41.006,83.273,59.733
4,85.0,-35.0,7.2398,33.3489,30.4063,26.164,24.792,102.181,59.733
1,85.0,-30.0,8.5229,31.814,29.2223,61.481,23.912,102.98,57.422
2,85.0,-30.0,8.5228,31.8142,29.2225,61.481,-8.966,96.869,57.422
3,85.0,-30.0,8.5228,31.814,29.2224,61.482,-41.254,85.763,57.422
4,85.0,-30.0,8.5229,31.8143,29.2226,28.61,25.32,102.682,57.422
1,85.0,-25.0,9.8793,30.2364,27.9703,61.913,24.388,105.563,55.016
2,85.0,-25.0,9.8792,30.2366,27.9704,61.913,-8.763,99.488,55.016
3,85.0,-25.0,9.8792,30.2364,27.9703,61.913,-41.394,88.386,55.016
4,85.0,-25.0,9.8793,30.2367,27.9705,31.201,25.755,103.113,55.016
1,85.0,-20.0,11.3013,28.6244,26.6568,62.26,25.015,108.229,52.535
2,85.0,-20.0,11.3012,28.6245,26.657,62.26,-8.418,102.204,52.535
3,85.0,-20.0,11.3012,28.6244,26.6569,62.26,-41.406,91.125,52.535
4,85.0,-20.0,11.3013,28.6247,26.6571,33.92,26.078,103.46,52.535
1,85.0,-15.0,12.7805,26.9855,25.289,62.51,25.804,110.955,50.003
2,85.0,-15.0,12.7805,26.9856,25.2892,62.51,-7.918,104.998,50.003
3,85.0,-15.0,12.7805,26.9855,25.2891,62.51,-41.276,93.96,50.003
4,85.0,-15.0,12.7806,26.9858,25.2893,36.751,26.269,103.71,50.004
